Class,File,Surface Area,Volume,Rectangularity,Compactness,Convexity,Eccentricity,Diameter,A3_0,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,A3_9,A3_10,A3_11,A3_12,A3_13,A3_14,A3_15,A3_16,A3_17,A3_18,A3_19,A3_20,A3_21,A3_22,A3_23,A3_24,A3_25,A3_26,A3_27,A3_28,A3_29,D1_0,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D1_9,D1_10,D1_11,D1_12,D1_13,D1_14,D1_15,D1_16,D1_17,D1_18,D1_19,D1_20,D1_21,D1_22,D1_23,D1_24,D1_25,D1_26,D1_27,D1_28,D1_29,D2_0,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D2_9,D2_10,D2_11,D2_12,D2_13,D2_14,D2_15,D2_16,D2_17,D2_18,D2_19,D2_20,D2_21,D2_22,D2_23,D2_24,D2_25,D2_26,D2_27,D2_28,D2_29,D3_0,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D3_9,D3_10,D3_11,D3_12,D3_13,D3_14,D3_15,D3_16,D3_17,D3_18,D3_19,D3_20,D3_21,D3_22,D3_23,D3_24,D3_25,D3_26,D3_27,D3_28,D3_29,D4_0,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8,D4_9,D4_10,D4_11,D4_12,D4_13,D4_14,D4_15,D4_16,D4_17,D4_18,D4_19,D4_20,D4_21,D4_22,D4_23,D4_24,D4_25,D4_26,D4_27,D4_28,D4_29
PlantIndoors,m1020.obj,0.20424872187675377,0.09676784959668869,0.011887962060392328,0.0012307498611778156,0.030230584843154457,1.2575034867539856e-05,0.01618230694030603,0.02036,0.03658,0.04552,0.05724,0.06378,0.0695,0.07074,0.06952,0.06574,0.06402,0.06022,0.05264,0.05012,0.04198,0.03776,0.03134,0.02752,0.02318,0.02108,0.0171,0.01558,0.01254,0.01106,0.00916,0.00774,0.00664,0.005,0.00378,0.00178,0.00078,0.00014,0.00044,0.0078,0.04234,0.08118,0.10944,0.09196,0.1025,0.12422,0.12064,0.09784,0.0753,0.04492,0.03512,0.02628,0.01488,0.00772,0.01424,0.00304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672,0.03748,0.06906,0.10548,0.1424,0.14,0.13534,0.12516,0.10106,0.06334,0.03248,0.01666,0.00958,0.00404,0.00106,0.00012,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.02216,0.05344,0.0885,0.12754,0.14932,0.15028,0.13576,0.1077,0.07446,0.04436,0.02478,0.01194,0.0043,0.00154,0.0006,0.00018,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00652,0.03938,0.08628,0.1249,0.15362,0.15556,0.14218,0.11228,0.0804,0.04774,0.02778,0.01408,0.00606,0.00224,0.0007,0.0002,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1021.obj,0.09779247488773693,0.04655639469164043,0.005025430476404054,0.0005968429179808244,0.013481208371329633,0.00022604315989428785,0.035470144550981714,0.06028,0.09354,0.0942,0.0763,0.06338,0.05434,0.04532,0.0396,0.03392,0.0328,0.0285,0.02742,0.02546,0.02454,0.02484,0.02226,0.02358,0.02246,0.02068,0.02006,0.01944,0.02066,0.0216,0.0201,0.01916,0.01828,0.01804,0.01522,0.01026,0.00376,0.00922,0.04798,0.0743,0.067,0.06158,0.08246,0.08544,0.08322,0.1041,0.0758,0.08438,0.04622,0.0386,0.04156,0.02976,0.03384,0.01844,0.01036,0.0049,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03424,0.0759,0.12798,0.13452,0.13026,0.11086,0.08756,0.07844,0.06436,0.05336,0.03846,0.0273,0.01822,0.01042,0.00476,0.00218,0.001,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157,0.0753,0.13638,0.16908,0.17342,0.14996,0.11812,0.07716,0.04266,0.02414,0.0116,0.00394,0.00162,0.00062,0.00022,6e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506,0.15216,0.22772,0.21476,0.15904,0.10556,0.0579,0.02902,0.0118,0.00462,0.00164,0.00052,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1022.obj,0.27166805620187096,0.17782319197992044,0.019842995859054847,0.0008509205962172494,0.031151618070840416,6.455104950239235e-05,0.23421704700887017,0.06276,0.05126,0.05856,0.05944,0.05572,0.05296,0.0477,0.04602,0.04744,0.04926,0.05198,0.05042,0.04832,0.04472,0.04002,0.03498,0.03346,0.02822,0.02574,0.02214,0.01736,0.01518,0.01428,0.01196,0.00944,0.00708,0.00548,0.00458,0.00266,0.00086,0.0007,0.00546,0.00984,0.01408,0.01936,0.03004,0.04044,0.24258,0.12902,0.0461,0.07602,0.04122,0.0263,0.02508,0.03942,0.02176,0.01848,0.02396,0.03636,0.05748,0.03706,0.04118,0.01352,0.00406,0.00048,0.0,0.0,0.0,0.0,0.0,0.06022,0.02032,0.09864,0.085,0.09726,0.08992,0.05862,0.05022,0.04812,0.03926,0.0419,0.06218,0.0805,0.08042,0.05568,0.01702,0.0096,0.0041,0.00098,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09382,0.0537,0.03996,0.05458,0.07924,0.07758,0.07748,0.09798,0.08524,0.07316,0.07192,0.06086,0.04414,0.0336,0.02408,0.0174,0.01044,0.0037,0.00086,0.00024,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851,0.11564,0.09066,0.07738,0.08344,0.08856,0.08922,0.08748,0.0794,0.06226,0.04896,0.03492,0.02348,0.01614,0.00904,0.00468,0.00212,0.00112,0.00028,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1023.obj,0.13381114146833614,0.076040852353673,0.009105551940804904,0.0005651210745155099,0.02038840508819985,1.4764487997640437e-05,0.010390102459290994,0.02004,0.03894,0.0546,0.06378,0.06982,0.06862,0.06712,0.06316,0.06176,0.05772,0.05328,0.05,0.04492,0.04056,0.03576,0.03078,0.02848,0.0257,0.02212,0.01986,0.01714,0.0157,0.01202,0.01038,0.00848,0.00644,0.00542,0.00402,0.00258,0.0008,0.0,2e-05,0.0171,0.07168,0.08468,0.06826,0.06646,0.07832,0.07662,0.0568,0.02634,0.0266,0.04138,0.08114,0.11826,0.09924,0.06648,0.02062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01208,0.0304,0.05732,0.08308,0.0899,0.10048,0.10748,0.11182,0.11706,0.09156,0.0734,0.05542,0.03258,0.01876,0.01096,0.00612,0.00158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00234,0.01674,0.04278,0.06918,0.0902,0.10468,0.11662,0.1173,0.10884,0.09654,0.0825,0.06392,0.03864,0.02412,0.01284,0.00736,0.00432,0.0009,0.00018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00518,0.03014,0.0653,0.09646,0.11844,0.12562,0.12588,0.1112,0.09894,0.07618,0.0591,0.0379,0.02386,0.01396,0.00626,0.00352,0.00118,0.00054,0.00032,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1025.obj,0.10962746743086325,0.045903941345183545,0.0063170094153324535,0.00086227378281765,0.011623119932065747,1.1159080938540793e-05,0.05740847556588613,0.02182,0.04306,0.05298,0.06412,0.06668,0.06976,0.06862,0.06594,0.0627,0.05634,0.05042,0.04842,0.04232,0.03806,0.03408,0.03154,0.02796,0.02416,0.02216,0.01888,0.01708,0.0159,0.0133,0.0113,0.0099,0.00764,0.00622,0.00506,0.00278,0.0008,0.01546,0.05286,0.12104,0.10944,0.05752,0.05718,0.06784,0.0758,0.06496,0.0788,0.08416,0.06624,0.05874,0.05146,0.01926,0.01054,0.00572,0.00216,0.00072,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03064,0.0679,0.10466,0.1205,0.14006,0.1613,0.1388,0.09508,0.06158,0.03752,0.0219,0.0123,0.00544,0.00152,0.00072,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102,0.05056,0.0964,0.12826,0.14874,0.15026,0.13448,0.11184,0.07964,0.04558,0.023,0.0122,0.00552,0.00272,0.0005,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01564,0.07722,0.13452,0.16508,0.16666,0.14576,0.11488,0.07948,0.05042,0.02846,0.01304,0.0059,0.00216,0.00048,0.0002,8e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1026.obj,0.10563276460393668,0.08227752873278137,0.008515105463561974,0.00023704375916698607,0.018692264830722467,8.550654635100793e-06,0.23072291988261837,0.0244,0.04492,0.06002,0.06484,0.0652,0.06388,0.06204,0.06148,0.05848,0.05494,0.05304,0.04898,0.04444,0.0399,0.03648,0.03218,0.0285,0.02626,0.02226,0.02052,0.01686,0.0153,0.01276,0.01182,0.00996,0.00748,0.00576,0.00428,0.00218,0.00084,0.00284,0.00724,0.02402,0.05236,0.07416,0.06976,0.06154,0.06676,0.11198,0.0963,0.07266,0.0232,0.01998,0.01442,0.01246,0.01198,0.01068,0.0634,0.0392,0.05052,0.0565,0.03828,0.01746,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.01228,0.0329,0.0605,0.0869,0.09428,0.09498,0.08886,0.07156,0.0642,0.06904,0.07676,0.07148,0.05454,0.04046,0.03622,0.02308,0.01108,0.0076,0.00294,0.00034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154,0.01388,0.03646,0.06966,0.09654,0.10836,0.10956,0.1019,0.0934,0.0796,0.06656,0.05582,0.04764,0.03432,0.02784,0.02134,0.01588,0.00998,0.00478,0.00166,0.00128,0.00154,0.00042,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00382,0.02604,0.05836,0.0939,0.11538,0.12564,0.12102,0.10784,0.08944,0.07092,0.05236,0.04004,0.02986,0.0209,0.01592,0.01124,0.00712,0.00486,0.00274,0.00144,0.00074,0.00012,0.0002,0.0001,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1027.obj,0.2747827998474738,0.18329276055664295,0.020930425837765082,0.0008284577505966883,0.03390579091040095,3.1031263499154315e-05,0.1489935006523359,0.02506,0.04072,0.05344,0.06088,0.06582,0.06534,0.0643,0.0633,0.06118,0.05774,0.05546,0.05204,0.04738,0.04156,0.03652,0.0326,0.02706,0.02384,0.02066,0.01874,0.01638,0.01392,0.0131,0.01072,0.00954,0.0075,0.00662,0.00432,0.0032,0.00106,0.0,0.00188,0.00616,0.01958,0.0267,0.03564,0.0628,0.07082,0.09226,0.06556,0.10558,0.0893,0.06844,0.04826,0.04516,0.06798,0.06574,0.06838,0.04316,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01226,0.02694,0.0488,0.06174,0.08122,0.09518,0.09894,0.09922,0.08806,0.08918,0.08026,0.07646,0.06484,0.03792,0.01694,0.0096,0.0088,0.0036,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00274,0.0153,0.03286,0.05476,0.07154,0.08662,0.09938,0.11436,0.1109,0.10574,0.09062,0.07532,0.0551,0.0359,0.02372,0.01408,0.00662,0.00286,0.00082,0.00052,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00448,0.02794,0.05538,0.08312,0.10212,0.1118,0.11812,0.11254,0.1002,0.0872,0.07022,0.05024,0.03312,0.02056,0.01224,0.00636,0.00278,0.001,0.0004,0.00012,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1029.obj,0.06565421333800532,0.041529947637506656,0.014344597617512141,0.00022971451964328395,0.026852423647341434,0.0001294162987655722,0.04008139733210005,0.03378,0.06496,0.06506,0.06736,0.06392,0.05916,0.05568,0.05094,0.04956,0.04676,0.04528,0.04244,0.03984,0.04012,0.03608,0.03438,0.031,0.02636,0.0247,0.02244,0.01968,0.01816,0.01632,0.0125,0.01136,0.00798,0.00602,0.00492,0.0024,0.00084,0.0,0.00544,0.00812,0.01982,0.09088,0.17738,0.17858,0.14002,0.09922,0.06464,0.05192,0.02574,0.02506,0.02204,0.0126,0.0078,0.00248,0.00084,0.00016,0.0,0.00354,0.02616,0.0113,0.01034,0.01546,0.00046,0.0,0.0,0.0,0.0,0.03828,0.11184,0.1091,0.08614,0.11774,0.1328,0.10672,0.0738,0.04866,0.03696,0.02556,0.0193,0.03016,0.03454,0.02088,0.00604,0.00138,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098,0.06424,0.1213,0.1602,0.15456,0.11854,0.08972,0.0726,0.06046,0.04374,0.034,0.02786,0.02198,0.01282,0.0056,0.00118,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01836,0.09654,0.1684,0.18842,0.156,0.12142,0.09138,0.06394,0.04424,0.02644,0.01588,0.00636,0.002,0.00052,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1030.obj,0.09268157539519437,0.07175917209786563,0.010662704302499095,0.00021135934398242367,0.02138435958516869,4.4147803564980765e-06,0.03110593239961827,0.01402,0.03576,0.04828,0.0602,0.0694,0.07612,0.0741,0.06938,0.06362,0.0575,0.05412,0.0488,0.04662,0.03988,0.03736,0.0314,0.02854,0.02598,0.02186,0.01912,0.0162,0.0145,0.01256,0.00988,0.00748,0.0062,0.005,0.00344,0.002,0.00068,0.0088,0.03608,0.06334,0.05668,0.04492,0.03054,0.07844,0.15048,0.14202,0.04074,0.03172,0.05062,0.08162,0.06204,0.08204,0.02716,0.01048,0.00218,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01186,0.04024,0.06202,0.10488,0.14442,0.13632,0.14064,0.1249,0.07824,0.05912,0.04612,0.03246,0.01362,0.0035,0.00114,0.00044,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0191,0.04932,0.0853,0.11918,0.1442,0.15438,0.14126,0.10824,0.07438,0.04702,0.02676,0.01466,0.00786,0.00414,0.00174,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00544,0.03566,0.07878,0.12076,0.14588,0.15232,0.14362,0.11588,0.085,0.0546,0.03252,0.01602,0.00774,0.00356,0.00156,0.00044,0.00016,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1031.obj,0.1396423167170077,0.08860141754610511,0.013469026712474004,0.0004715426429141198,0.02976210527672407,5.0089557050954525e-05,0.06789001113913111,0.01738,0.03698,0.05126,0.0646,0.06942,0.07158,0.06966,0.06672,0.06052,0.05592,0.0548,0.05104,0.0464,0.04384,0.03758,0.03198,0.02834,0.02296,0.02022,0.01756,0.01702,0.01468,0.01212,0.00944,0.00854,0.00708,0.00512,0.00384,0.00258,0.00082,0.0084,0.0206,0.02506,0.02788,0.03654,0.0427,0.06114,0.1274,0.11638,0.09568,0.03934,0.03542,0.08044,0.12812,0.08112,0.02192,0.01856,0.01206,0.00968,0.00592,0.00408,0.00156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01016,0.0321,0.0528,0.07958,0.11106,0.11934,0.13494,0.1321,0.10662,0.07612,0.04968,0.0336,0.02304,0.01746,0.01224,0.00606,0.00266,0.00044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00128,0.01312,0.03708,0.06346,0.09324,0.11774,0.13498,0.14072,0.13196,0.10618,0.07198,0.04378,0.02486,0.01246,0.00468,0.00184,0.00042,0.0002,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,0.02584,0.0601,0.09712,0.12572,0.1402,0.14522,0.1316,0.1066,0.077,0.04646,0.02386,0.01088,0.00374,0.00106,0.00026,2e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1032.obj,0.05983646635919993,0.0707199747182627,0.011464621348673643,5.6828152867449146e-05,0.026804357780554396,3.3181733552279696e-05,0.02708372245873464,0.02406,0.0489,0.0532,0.05302,0.05316,0.05566,0.06084,0.06556,0.06878,0.06802,0.06296,0.05606,0.04764,0.04176,0.03692,0.03244,0.03026,0.02666,0.02246,0.0189,0.01644,0.01406,0.0112,0.00956,0.00794,0.00534,0.00382,0.0022,0.00152,0.00066,0.0,0.00188,0.0248,0.01142,0.0105,0.0192,0.02614,0.0327,0.04126,0.06302,0.0784,0.06308,0.09338,0.13928,0.12274,0.08952,0.09518,0.0525,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134,0.0306,0.04628,0.05228,0.05644,0.06398,0.07652,0.0871,0.09148,0.09762,0.10084,0.09232,0.08,0.06234,0.03308,0.01208,0.00352,0.00012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00172,0.01158,0.02818,0.04578,0.0615,0.0771,0.08924,0.10074,0.10308,0.0955,0.08786,0.0838,0.07192,0.05106,0.03396,0.02882,0.01876,0.00802,0.00138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00298,0.01942,0.0437,0.06744,0.08836,0.10556,0.11064,0.1105,0.10224,0.09052,0.07442,0.06106,0.04608,0.03384,0.02174,0.01344,0.0056,0.0021,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1033.obj,0.028508491665088592,0.019044733243468115,0.008443953296301501,9.570505172881098e-05,0.017241861208360493,0.00017797117057872177,0.012595357598023632,0.03776,0.0752,0.07826,0.0665,0.059,0.0533,0.05114,0.04772,0.04654,0.04412,0.04028,0.03848,0.03648,0.03578,0.03572,0.03404,0.02888,0.02908,0.02488,0.0237,0.02264,0.01996,0.01702,0.01434,0.01226,0.0097,0.00778,0.00524,0.00316,0.00104,0.00336,0.0045,0.00478,0.00704,0.01498,0.06548,0.12764,0.13092,0.11292,0.13852,0.08478,0.05242,0.04506,0.04236,0.03914,0.02078,0.01426,0.01754,0.02676,0.02986,0.01582,0.00108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02636,0.086,0.1386,0.11532,0.05592,0.06192,0.0821,0.08266,0.07122,0.05684,0.05376,0.04972,0.04706,0.03828,0.0219,0.0105,0.00184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00594,0.04278,0.09952,0.12322,0.10862,0.12592,0.14124,0.1244,0.09748,0.06212,0.0396,0.0204,0.00766,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098,0.06504,0.12944,0.16306,0.17118,0.16148,0.12678,0.08488,0.05026,0.02588,0.00906,0.0019,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1034.obj,0.014642253948715796,0.007636791965481009,0.0034810706125107346,9.4026873652845e-05,0.008635467534385552,0.00025828850064774284,0.017136607207579167,0.0569,0.07904,0.08376,0.07482,0.06764,0.05824,0.049,0.04238,0.0383,0.035,0.03216,0.0302,0.029,0.02626,0.02734,0.02558,0.02478,0.02384,0.02352,0.02196,0.02132,0.02052,0.01942,0.01904,0.01778,0.01556,0.0132,0.01246,0.008,0.00298,0.0,0.03722,0.02986,0.05766,0.1643,0.09884,0.08374,0.06732,0.06288,0.05684,0.13988,0.04886,0.03698,0.0395,0.05066,0.00908,0.00734,0.00292,0.00356,0.00126,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04028,0.07848,0.1189,0.13812,0.13076,0.11678,0.09984,0.08024,0.0602,0.04504,0.03596,0.0249,0.01546,0.00874,0.00406,0.00176,0.00038,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01602,0.07366,0.12848,0.16102,0.17042,0.1657,0.131,0.0848,0.04316,0.01802,0.0061,0.00138,0.0002,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03158,0.12534,0.20032,0.21508,0.18688,0.1293,0.0731,0.02808,0.00854,0.00158,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1035.obj,0.13606630219854968,0.14362899431524337,0.022099360556256987,0.00016301429866445564,0.050508721170422335,1.5661463725149007e-05,0.07274683474588083,0.01168,0.03164,0.0445,0.052,0.06142,0.06662,0.0738,0.07334,0.0703,0.0652,0.06342,0.06024,0.05344,0.04696,0.04194,0.03504,0.0282,0.02506,0.02036,0.01606,0.01392,0.01192,0.00928,0.0065,0.00556,0.00442,0.00316,0.00208,0.00148,0.00046,0.00152,0.0052,0.00978,0.01704,0.02488,0.02078,0.01596,0.01874,0.06864,0.10768,0.10422,0.10974,0.1659,0.12762,0.09148,0.03796,0.0225,0.00804,0.0151,0.01672,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00708,0.01954,0.0354,0.0515,0.07058,0.09242,0.10948,0.1203,0.11528,0.10558,0.1071,0.0725,0.04108,0.0258,0.01282,0.00798,0.0043,0.00124,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00058,0.00654,0.01748,0.03268,0.05452,0.07712,0.10048,0.1137,0.12746,0.12556,0.1098,0.09006,0.0645,0.04042,0.02448,0.0101,0.00342,0.0009,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00224,0.01332,0.03118,0.05662,0.07936,0.10128,0.11942,0.1231,0.1169,0.1085,0.08606,0.06824,0.04406,0.02688,0.01518,0.00582,0.0015,0.00026,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m1036.obj,0.03301730860391213,0.01745170435436991,0.00708787082049728,0.00017694378042763765,0.02014721482428918,0.00024821964166403364,0.021787614064656177,0.03936,0.0752,0.08318,0.07348,0.06744,0.06088,0.05532,0.04732,0.04264,0.03954,0.03494,0.03524,0.0309,0.02952,0.02854,0.02634,0.02732,0.02342,0.02268,0.02176,0.02074,0.01964,0.01846,0.01794,0.0164,0.01372,0.01172,0.00902,0.00558,0.00176,0.00116,0.01856,0.05224,0.06142,0.06828,0.10584,0.07142,0.06642,0.08344,0.07864,0.0648,0.0595,0.07952,0.04358,0.03664,0.0376,0.02732,0.04362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02084,0.05556,0.09624,0.1254,0.12588,0.11914,0.10228,0.0857,0.06724,0.05568,0.0473,0.03192,0.02776,0.02068,0.0099,0.006,0.00226,0.00022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00458,0.03342,0.08244,0.12844,0.15998,0.1664,0.14656,0.10986,0.0759,0.04366,0.02588,0.0131,0.00666,0.0022,0.0008,0.0001,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01108,0.06992,0.14114,0.18956,0.19836,0.16572,0.1095,0.06404,0.03198,0.01348,0.00414,0.00092,0.00012,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PlantIndoors,m989.obj,0.43541726557545685,0.14170423287462353,0.029584483311134786,0.005504895537538592,0.05708566171052926,8.30241119852113e-05,0.03567094226701667,0.0244,0.0559,0.07066,0.07292,0.07226,0.06642,0.0605,0.05546,0.04898,0.04598,0.04396,0.03988,0.03776,0.03314,0.03264,0.02952,0.02592,0.02528,0.02228,0.02154,0.02044,0.01812,0.01644,0.014,0.01332,0.01142,0.00842,0.00658,0.00438,0.00148,0.01046,0.02412,0.02468,0.04872,0.0792,0.0792,0.0803,0.0913,0.14476,0.10126,0.05608,0.0483,0.03848,0.02976,0.0304,0.04448,0.04214,0.02632,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01044,0.04636,0.09228,0.1265,0.14026,0.1369,0.10888,0.08902,0.06912,0.05534,0.0423,0.03192,0.02604,0.01288,0.00616,0.0034,0.00212,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248,0.02274,0.0637,0.114,0.15116,0.16498,0.15136,0.12464,0.08764,0.05846,0.03314,0.01562,0.00708,0.00202,0.00078,0.00014,4e-05,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00824,0.04952,0.11164,0.15938,0.1819,0.1654,0.13458,0.09138,0.0542,0.02538,0.01196,0.00468,0.0013,0.00038,6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
